Camera,Date&Time,Longitude,Latitude,UTM WGS84 Northing (meters),UTM WGS84 Easting (meters),snowdepth_cm,Snow Depth (cm) (neg),Pole Length (pixels),errorcodes,image_filename
TLSK20,1/7/20 11:00,39.033806,-108.053996,4324658.79,755001.69,67,67,1273,0,
TLSK20,1/7/20 12:00,39.033806,-108.053996,4324658.79,755001.69,67,67,1273,0,
TLSK20,1/8/20 11:00,39.033806,-108.053996,4324658.79,755001.69,68,68,1267,0,
TLSK20,1/8/20 12:00,39.033806,-108.053996,4324658.79,755001.69,68,68,1267,0,
TLSK20,1/9/20 11:00,39.033806,-108.053996,4324658.79,755001.69,73,73,1243,0,
TLSK20,1/9/20 12:00,39.033806,-108.053996,4324658.79,755001.69,73,73,1243,0,
TLSK20,1/10/20 11:00,39.033806,-108.053996,4324658.79,755001.69,83,83,1189,0,
TLSK20,1/10/20 12:00,39.033806,-108.053996,4324658.79,755001.69,80,80,1207,0,
TLSK20,1/11/20 11:00,39.033806,-108.053996,4324658.79,755001.69,74,74,1237,0,
TLSK20,1/11/20 12:00,39.033806,-108.053996,4324658.79,755001.69,76,76,1225,0,
TLSK20,1/12/20 11:00,39.033806,-108.053996,4324658.79,755001.69,76,76,1225,0,
TLSK20,1/12/20 12:00,39.033806,-108.053996,4324658.79,755001.69,76,76,1225,0,
TLSK20,1/13/20 11:00,39.033806,-108.053996,4324658.79,755001.69,95,95,1123,0,
TLSK20,1/13/20 12:00,39.033806,-108.053996,4324658.79,755001.69,94,94,1129,0,
TLSK20,1/14/20 11:00,39.033806,-108.053996,4324658.79,755001.69,96,96,1117,0,
TLSK20,1/14/20 12:00,39.033806,-108.053996,4324658.79,755001.69,96,96,1117,0,
TLSK20,1/15/20 11:00,39.033806,-108.053996,4324658.79,755001.69,94,94,1129,0,
TLSK20,1/15/20 12:00,39.033806,-108.053996,4324658.79,755001.69,96,96,1117,0,
TLSK20,1/16/20 11:00,39.033806,-108.053996,4324658.79,755001.69,92,92,1141,0,
TLSK20,1/16/20 12:00,39.033806,-108.053996,4324658.79,755001.69,92,92,1141,0,
TLSK20,1/17/20 11:00,39.033806,-108.053996,4324658.79,755001.69,92,92,1141,0,
TLSK20,1/17/20 12:00,39.033806,-108.053996,4324658.79,755001.69,93,93,1135,0,
TLSK20,1/18/20 11:00,39.033806,-108.053996,4324658.79,755001.69,95,95,1123,0,
TLSK20,1/18/20 12:00,39.033806,-108.053996,4324658.79,755001.69,95,95,1123,0,
TLSK20,1/19/20 11:00,39.033806,-108.053996,4324658.79,755001.69,92,92,1141,0,
TLSK20,1/19/20 12:00,39.033806,-108.053996,4324658.79,755001.69,92,92,1141,0,
TLSK20,1/20/20 11:00,39.033806,-108.053996,4324658.79,755001.69,90,90,1153,0,
TLSK20,1/20/20 12:00,39.033806,-108.053996,4324658.79,755001.69,91,91,1147,0,
TLSK20,1/21/20 11:00,39.033806,-108.053996,4324658.79,755001.69,99,99,1105,0,
TLSK20,1/21/20 12:00,39.033806,-108.053996,4324658.79,755001.69,97,97,1111,0,
TLSK20,1/22/20 11:00,39.033806,-108.053996,4324658.79,755001.69,103,103,1081,0,
TLSK20,1/22/20 12:00,39.033806,-108.053996,4324658.79,755001.69,101,101,1093,0,
TLSK20,1/23/20 11:00,39.033806,-108.053996,4324658.79,755001.69,103,103,1081,0,
TLSK20,1/23/20 12:00,39.033806,-108.053996,4324658.79,755001.69,101,101,1093,0,
TLSK20,1/24/20 11:00,39.033806,-108.053996,4324658.79,755001.69,93,93,1135,0,
TLSK20,1/24/20 12:00,39.033806,-108.053996,4324658.79,755001.69,95,95,1123,0,
TLSK20,1/25/20 11:00,39.033806,-108.053996,4324658.79,755001.69,90,90,1153,0,
TLSK20,1/25/20 12:00,39.033806,-108.053996,4324658.79,755001.69,95,95,1123,0,
TLSK20,1/26/20 11:00,39.033806,-108.053996,4324658.79,755001.69,92,92,1141,0,
TLSK20,1/26/20 12:00,39.033806,-108.053996,4324658.79,755001.69,91,91,1147,0,
TLSK20,1/27/20 11:00,39.033806,-108.053996,4324658.79,755001.69,96,96,1117,0,
TLSK20,1/27/20 12:00,39.033806,-108.053996,4324658.79,755001.69,96,96,1117,0,
TLSK20,1/28/20 11:00,39.033806,-108.053996,4324658.79,755001.69,96,96,1117,0,
TLSK20,1/28/20 12:00,39.033806,-108.053996,4324658.79,755001.69,97,97,1111,0,
TLSK20,1/29/20 11:00,39.033806,-108.053996,4324658.79,755001.69,96,96,1117,0,
TLSK20,1/29/20 12:00,39.033806,-108.053996,4324658.79,755001.69,94,94,1129,0,
TLSK20,1/30/20 11:00,39.033806,-108.053996,4324658.79,755001.69,121,121,985,5,
TLSK20,1/30/20 12:00,39.033806,-108.053996,4324658.79,755001.69,128,128,949,5,
TLSK20,1/31/20 11:00,39.033806,-108.053996,4324658.79,755001.69,90,90,1153,0,
TLSK20,1/31/20 12:00,39.033806,-108.053996,4324658.79,755001.69,88,88,1159,0,
TLSK20,2/1/20 11:00,39.033806,-108.053996,4324658.79,755001.69,88,88,1159,0,
TLSK20,2/1/20 12:00,39.033806,-108.053996,4324658.79,755001.69,92,92,1141,0,
TLSK20,2/2/20 11:00,39.033806,-108.053996,4324658.79,755001.69,90,90,1153,0,
TLSK20,2/2/20 12:00,39.033806,-108.053996,4324658.79,755001.69,87,87,1165,0,
TLSK20,2/3/20 11:00,39.033806,-108.053996,4324658.79,755001.69,87,87,1165,0,
TLSK20,2/3/20 12:00,39.033806,-108.053996,4324658.79,755001.69,91,91,1147,0,
TLSK20,2/4/20 11:00,39.033806,-108.053996,4324658.79,755001.69,92,92,1141,0,
TLSK20,2/4/20 12:00,39.033806,-108.053996,4324658.79,755001.69,88,88,1159,0,
TLSK20,2/5/20 11:00,39.033806,-108.053996,4324658.79,755001.69,88,88,1159,0,
TLSK20,2/5/20 12:00,39.033806,-108.053996,4324658.79,755001.69,90,90,1153,0,
TLSK20,2/6/20 11:00,39.033806,-108.053996,4324658.79,755001.69,100,100,1099,0,
TLSK20,2/6/20 12:00,39.033806,-108.053996,4324658.79,755001.69,97,97,1111,0,
TLSK20,2/7/20 11:00,39.033806,-108.053996,4324658.79,755001.69,94,94,1129,0,
TLSK20,2/7/20 12:00,39.033806,-108.053996,4324658.79,755001.69,92,92,1141,0,
TLSK20,2/8/20 11:00,39.033806,-108.053996,4324658.79,755001.69,94,94,1129,0,
TLSK20,2/8/20 12:00,39.033806,-108.053996,4324658.79,755001.69,91,91,1147,0,
TLSK20,2/9/20 11:00,39.033806,-108.053996,4324658.79,755001.69,95,95,1123,0,
TLSK20,2/9/20 12:00,39.033806,-108.053996,4324658.79,755001.69,93,93,1135,0,
TLSK20,2/10/20 11:00,39.033806,-108.053996,4324658.79,755001.69,94,94,1129,0,
TLSK20,2/10/20 12:00,39.033806,-108.053996,4324658.79,755001.69,95,95,1123,0,
TLSK20,2/11/20 11:00,39.033806,-108.053996,4324658.79,755001.69,91,91,1147,0,
TLSK20,2/11/20 12:00,39.033806,-108.053996,4324658.79,755001.69,95,95,1123,0,
TLSK20,2/12/20 11:00,39.033806,-108.053996,4324658.79,755001.69,93,93,1135,0,
TLSK20,2/12/20 12:00,39.033806,-108.053996,4324658.79,755001.69,94,94,1129,0,
TLSK20,2/13/20 11:00,39.033806,-108.053996,4324658.79,755001.69,91,91,1147,0,
TLSK20,2/13/20 12:00,39.033806,-108.053996,4324658.79,755001.69,93,93,1135,0,
TLSK20,2/14/20 11:00,39.033806,-108.053996,4324658.79,755001.69,88,88,1159,0,
TLSK20,2/14/20 12:00,39.033806,-108.053996,4324658.79,755001.69,92,92,1141,0,
TLSK20,2/15/20 11:00,39.033806,-108.053996,4324658.79,755001.69,88,88,1159,0,
TLSK20,2/15/20 12:00,39.033806,-108.053996,4324658.79,755001.69,92,92,1141,0,
TLSK20,2/16/20 11:00,39.033806,-108.053996,4324658.79,755001.69,88,88,1159,0,
TLSK20,2/16/20 12:00,39.033806,-108.053996,4324658.79,755001.69,91,91,1147,0,
TLSK20,2/17/20 11:00,39.033806,-108.053996,4324658.79,755001.69,90,90,1153,0,
TLSK20,2/17/20 12:00,39.033806,-108.053996,4324658.79,755001.69,87,87,1165,0,
TLSK20,2/18/20 11:00,39.033806,-108.053996,4324658.79,755001.69,90,90,1153,0,
TLSK20,2/18/20 12:00,39.033806,-108.053996,4324658.79,755001.69,86,86,1171,0,
TLSK20,2/19/20 11:00,39.033806,-108.053996,4324658.79,755001.69,88,88,1159,0,
TLSK20,2/19/20 12:00,39.033806,-108.053996,4324658.79,755001.69,88,88,1159,0,
TLSK20,2/20/20 11:00,39.033806,-108.053996,4324658.79,755001.69,92,92,1141,0,
TLSK20,2/20/20 12:00,39.033806,-108.053996,4324658.79,755001.69,86,86,1171,0,
TLSK20,2/21/20 11:00,39.033806,-108.053996,4324658.79,755001.69,86,86,1171,0,
TLSK20,2/21/20 12:00,39.033806,-108.053996,4324658.79,755001.69,86,86,1171,0,
TLSK20,2/22/20 11:00,39.033806,-108.053996,4324658.79,755001.69,88,88,1159,0,
TLSK20,2/22/20 12:00,39.033806,-108.053996,4324658.79,755001.69,85,85,1177,0,
TLSK20,2/23/20 11:00,39.033806,-108.053996,4324658.79,755001.69,88,88,1159,0,
TLSK20,2/23/20 12:00,39.033806,-108.053996,4324658.79,755001.69,88,88,1159,0,
TLSK20,2/24/20 11:00,39.033806,-108.053996,4324658.79,755001.69,91,91,1147,0,
TLSK20,2/24/20 12:00,39.033806,-108.053996,4324658.79,755001.69,93,93,1135,0,
TLSK20,2/25/20 11:00,39.033806,-108.053996,4324658.79,755001.69,99,99,1105,0,
TLSK20,2/25/20 12:00,39.033806,-108.053996,4324658.79,755001.69,96,96,1117,0,
TLSK20,2/26/20 11:00,39.033806,-108.053996,4324658.79,755001.69,90,90,1153,0,
TLSK20,2/26/20 12:00,39.033806,-108.053996,4324658.79,755001.69,87,87,1165,0,
TLSK20,2/27/20 11:00,39.033806,-108.053996,4324658.79,755001.69,86,86,1171,0,
TLSK20,2/27/20 12:00,39.033806,-108.053996,4324658.79,755001.69,85,85,1177,0,
TLSK20,2/28/20 11:00,39.033806,-108.053996,4324658.79,755001.69,87,87,1165,0,
TLSK20,2/28/20 12:00,39.033806,-108.053996,4324658.79,755001.69,88,88,1159,0,
TLSK20,2/29/20 11:00,39.033806,-108.053996,4324658.79,755001.69,86,86,1171,0,
TLSK20,2/29/20 12:00,39.033806,-108.053996,4324658.79,755001.69,87,87,1165,0,
TLSK20,3/1/20 11:00,39.033806,-108.053996,4324658.79,755001.69,85,85,1177,0,
TLSK20,3/1/20 12:00,39.033806,-108.053996,4324658.79,755001.69,86,86,1171,0,
TLSK20,3/2/20 11:00,39.033806,-108.053996,4324658.79,755001.69,92,92,1141,0,
TLSK20,3/2/20 12:00,39.033806,-108.053996,4324658.79,755001.69,91,91,1147,0,
TLSK20,3/3/20 11:00,39.033806,-108.053996,4324658.79,755001.69,91,91,1147,0,
TLSK20,3/3/20 12:00,39.033806,-108.053996,4324658.79,755001.69,91,91,1147,0,
TLSK20,3/4/20 11:00,39.033806,-108.053996,4324658.79,755001.69,85,85,1177,0,
TLSK20,3/4/20 12:00,39.033806,-108.053996,4324658.79,755001.69,85,85,1177,0,
TLSK20,3/5/20 11:00,39.033806,-108.053996,4324658.79,755001.69,85,85,1177,0,
TLSK20,3/5/20 12:00,39.033806,-108.053996,4324658.79,755001.69,86,86,1171,0,
TLSK20,3/6/20 11:00,39.033806,-108.053996,4324658.79,755001.69,85,85,1177,0,
TLSK20,3/6/20 12:00,39.033806,-108.053996,4324658.79,755001.69,84,84,1183,0,
TLSK20,3/7/20 11:00,39.033806,-108.053996,4324658.79,755001.69,83,83,1189,0,
TLSK20,3/7/20 12:00,39.033806,-108.053996,4324658.79,755001.69,88,88,1159,0,
TLSK20,3/8/20 11:00,39.033806,-108.053996,4324658.79,755001.69,85,85,1177,0,
TLSK20,3/8/20 12:00,39.033806,-108.053996,4324658.79,755001.69,83,83,1189,0,
TLSK20,3/9/20 11:00,39.033806,-108.053996,4324658.79,755001.69,93,93,1135,0,
TLSK20,3/9/20 12:00,39.033806,-108.053996,4324658.79,755001.69,91,91,1147,0,
TLSK20,3/10/20 11:00,39.033806,-108.053996,4324658.79,755001.69,94,94,1129,0,
TLSK20,3/10/20 12:00,39.033806,-108.053996,4324658.79,755001.69,93,93,1135,0,
TLSK20,3/11/20 11:00,39.033806,-108.053996,4324658.79,755001.69,97,97,1111,0,
TLSK20,3/11/20 12:00,39.033806,-108.053996,4324658.79,755001.69,99,99,1105,0,
TLSK20,3/12/20 11:00,39.033806,-108.053996,4324658.79,755001.69,97,97,1111,0,
TLSK20,3/12/20 12:00,39.033806,-108.053996,4324658.79,755001.69,100,100,1099,0,
TLSK20,3/13/20 11:00,39.033806,-108.053996,4324658.79,755001.69,104,104,1075,0,
TLSK20,3/13/20 12:00,39.033806,-108.053996,4324658.79,755001.69,106,106,1063,0,
TLSK20,3/14/20 11:00,39.033806,-108.053996,4324658.79,755001.69,105,105,1069,0,
TLSK20,3/14/20 12:00,39.033806,-108.053996,4324658.79,755001.69,108,108,1057,0,
TLSK20,3/15/20 11:00,39.033806,-108.053996,4324658.79,755001.69,101,101,1093,0,
TLSK20,3/15/20 12:00,39.033806,-108.053996,4324658.79,755001.69,101,101,1093,0,
TLSK20,3/16/20 11:00,39.033806,-108.053996,4324658.79,755001.69,102,102,1087,0,
TLSK20,3/16/20 12:00,39.033806,-108.053996,4324658.79,755001.69,102,102,1087,0,
TLSK20,3/17/20 11:00,39.033806,-108.053996,4324658.79,755001.69,100,100,1099,0,
TLSK20,3/17/20 12:00,39.033806,-108.053996,4324658.79,755001.69,102,102,1087,0,
TLSK20,3/18/20 11:00,39.033806,-108.053996,4324658.79,755001.69,97,97,1111,0,
TLSK20,3/18/20 12:00,39.033806,-108.053996,4324658.79,755001.69,97,97,1111,0,
TLSK20,3/19/20 11:00,39.033806,-108.053996,4324658.79,755001.69,131,131,931,0,
TLSK20,3/19/20 12:00,39.033806,-108.053996,4324658.79,755001.69,136,136,907,0,
TLSK20,3/20/20 11:00,39.033806,-108.053996,4324658.79,755001.69,138,138,895,0,
TLSK20,3/20/20 12:00,39.033806,-108.053996,4324658.79,755001.69,140,140,883,0,
TLSK20,3/21/20 11:00,39.033806,-108.053996,4324658.79,755001.69,136,136,907,0,
TLSK20,3/21/20 12:00,39.033806,-108.053996,4324658.79,755001.69,136,136,907,0,
TLSK20,3/22/20 11:00,39.033806,-108.053996,4324658.79,755001.69,136,136,907,0,
TLSK20,3/22/20 12:00,39.033806,-108.053996,4324658.79,755001.69,137,137,901,0,
TLSK20,3/23/20 11:00,39.033806,-108.053996,4324658.79,755001.69,134,134,913,0,
TLSK20,3/23/20 12:00,39.033806,-108.053996,4324658.79,755001.69,133,133,919,0,
TLSK20,3/24/20 11:00,39.033806,-108.053996,4324658.79,755001.69,134,134,913,0,
TLSK20,3/24/20 12:00,39.033806,-108.053996,4324658.79,755001.69,136,136,907,0,
TLSK20,3/25/20 11:00,39.033806,-108.053996,4324658.79,755001.69,132,132,925,0,
TLSK20,3/25/20 12:00,39.033806,-108.053996,4324658.79,755001.69,131,131,931,0,
TLSK20,3/26/20 11:00,39.033806,-108.053996,4324658.79,755001.69,122,122,979,0,
TLSK20,3/26/20 12:00,39.033806,-108.053996,4324658.79,755001.69,121,121,985,0,
TLSK20,3/27/20 11:00,39.033806,-108.053996,4324658.79,755001.69,125,125,961,0,
TLSK20,3/27/20 12:00,39.033806,-108.053996,4324658.79,755001.69,123,123,973,0,
TLSK20,3/28/20 11:00,39.033806,-108.053996,4324658.79,755001.69,141,141,877,0,
TLSK20,3/28/20 12:00,39.033806,-108.053996,4324658.79,755001.69,137,137,901,0,
TLSK20,3/29/20 11:00,39.033806,-108.053996,4324658.79,755001.69,130,130,937,0,
TLSK20,3/29/20 12:00,39.033806,-108.053996,4324658.79,755001.69,132,132,925,0,
TLSK20,3/30/20 11:00,39.033806,-108.053996,4324658.79,755001.69,133,133,919,0,
TLSK20,3/30/20 12:00,39.033806,-108.053996,4324658.79,755001.69,132,132,925,0,
TLSK20,3/31/20 11:00,39.033806,-108.053996,4324658.79,755001.69,131,131,931,0,
TLSK20,3/31/20 12:00,39.033806,-108.053996,4324658.79,755001.69,129,129,943,0,
TLSK20,4/1/20 11:00,39.033806,-108.053996,4324658.79,755001.69,125,125,961,0,
TLSK20,4/1/20 12:00,39.033806,-108.053996,4324658.79,755001.69,124,124,967,0,
TLSK20,4/2/20 11:00,39.033806,-108.053996,4324658.79,755001.69,124,124,967,0,
TLSK20,4/2/20 12:00,39.033806,-108.053996,4324658.79,755001.69,125,125,961,0,
TLSK20,4/3/20 11:00,39.033806,-108.053996,4324658.79,755001.69,123,123,973,0,
TLSK20,4/3/20 12:00,39.033806,-108.053996,4324658.79,755001.69,125,125,961,0,
TLSK20,4/4/20 11:00,39.033806,-108.053996,4324658.79,755001.69,123,123,973,0,
TLSK20,4/4/20 12:00,39.033806,-108.053996,4324658.79,755001.69,123,123,973,0,
TLSK20,4/5/20 11:00,39.033806,-108.053996,4324658.79,755001.69,121,121,985,0,
TLSK20,4/5/20 12:00,39.033806,-108.053996,4324658.79,755001.69,124,124,967,0,
TLSK20,4/6/20 11:00,39.033806,-108.053996,4324658.79,755001.69,120,120,991,0,
TLSK20,4/6/20 12:00,39.033806,-108.053996,4324658.79,755001.69,118,118,1003,0,
TLSK20,4/7/20 11:00,39.033806,-108.053996,4324658.79,755001.69,115,115,1015,0,
TLSK20,4/7/20 12:00,39.033806,-108.053996,4324658.79,755001.69,115,115,1015,0,
TLSK20,4/8/20 11:00,39.033806,-108.053996,4324658.79,755001.69,114,114,1021,0,
TLSK20,4/8/20 12:00,39.033806,-108.053996,4324658.79,755001.69,114,114,1021,0,
TLSK20,4/9/20 11:00,39.033806,-108.053996,4324658.79,755001.69,110,110,1045,0,
TLSK20,4/9/20 12:00,39.033806,-108.053996,4324658.79,755001.69,108,108,1057,0,
TLSK20,4/10/20 11:00,39.033806,-108.053996,4324658.79,755001.69,108,108,1057,0,
TLSK20,4/10/20 12:00,39.033806,-108.053996,4324658.79,755001.69,110,110,1045,0,
TLSK20,4/11/20 11:00,39.033806,-108.053996,4324658.79,755001.69,104,104,1075,0,
TLSK20,4/11/20 12:00,39.033806,-108.053996,4324658.79,755001.69,106,106,1063,0,
TLSK20,4/12/20 11:00,39.033806,-108.053996,4324658.79,755001.69,108,108,1057,0,
TLSK20,4/12/20 12:00,39.033806,-108.053996,4324658.79,755001.69,106,106,1063,0,
TLSK20,4/13/20 11:00,39.033806,-108.053996,4324658.79,755001.69,108,108,1057,0,
TLSK20,4/13/20 12:00,39.033806,-108.053996,4324658.79,755001.69,109,109,1051,0,
TLSK20,4/14/20 11:00,39.033806,-108.053996,4324658.79,755001.69,116,116,1009,0,
TLSK20,4/14/20 12:00,39.033806,-108.053996,4324658.79,755001.69,116,116,1009,0,
TLSK20,4/15/20 11:00,39.033806,-108.053996,4324658.79,755001.69,109,109,1051,0,
TLSK20,4/15/20 12:00,39.033806,-108.053996,4324658.79,755001.69,113,113,1027,0,
TLSK20,4/16/20 11:00,39.033806,-108.053996,4324658.79,755001.69,127,127,955,0,
TLSK20,4/16/20 12:00,39.033806,-108.053996,4324658.79,755001.69,125,125,961,0,
TLSK20,4/17/20 11:00,39.033806,-108.053996,4324658.79,755001.69,122,122,979,0,
TLSK20,4/17/20 12:00,39.033806,-108.053996,4324658.79,755001.69,122,122,979,0,
TLSK20,4/18/20 11:00,39.033806,-108.053996,4324658.79,755001.69,114,114,1021,0,
TLSK20,4/18/20 12:00,39.033806,-108.053996,4324658.79,755001.69,118,118,1003,0,
TLSK20,4/19/20 11:00,39.033806,-108.053996,4324658.79,755001.69,120,120,991,0,
TLSK20,4/19/20 12:00,39.033806,-108.053996,4324658.79,755001.69,115,115,1015,0,
TLSK20,4/20/20 11:00,39.033806,-108.053996,4324658.79,755001.69,113,113,1027,0,
TLSK20,4/20/20 12:00,39.033806,-108.053996,4324658.79,755001.69,115,115,1015,0,
TLSK20,4/21/20 11:00,39.033806,-108.053996,4324658.79,755001.69,109,109,1051,0,
TLSK20,4/21/20 12:00,39.033806,-108.053996,4324658.79,755001.69,115,115,1015,0,
TLSK20,4/22/20 11:00,39.033806,-108.053996,4324658.79,755001.69,113,113,1027,0,
TLSK20,4/22/20 12:00,39.033806,-108.053996,4324658.79,755001.69,112,112,1033,0,
TLSK20,4/23/20 11:00,39.033806,-108.053996,4324658.79,755001.69,110,110,1045,0,
TLSK20,4/23/20 12:00,39.033806,-108.053996,4324658.79,755001.69,113,113,1027,0,
TLSK20,4/24/20 11:00,39.033806,-108.053996,4324658.79,755001.69,110,110,1045,0,
TLSK20,4/24/20 12:00,39.033806,-108.053996,4324658.79,755001.69,109,109,1051,0,
TLSK20,4/25/20 11:00,39.033806,-108.053996,4324658.79,755001.69,109,109,1051,0,
TLSK20,4/25/20 12:00,39.033806,-108.053996,4324658.79,755001.69,110,110,1045,0,
TLSK20,4/26/20 11:00,39.033806,-108.053996,4324658.79,755001.69,104,104,1075,0,
TLSK20,4/26/20 12:00,39.033806,-108.053996,4324658.79,755001.69,105,105,1069,0,
TLSK20,4/27/20 11:00,39.033806,-108.053996,4324658.79,755001.69,101,101,1093,0,
TLSK20,4/27/20 12:00,39.033806,-108.053996,4324658.79,755001.69,102,102,1087,0,
TLSK20,4/28/20 11:00,39.033806,-108.053996,4324658.79,755001.69,96,96,1117,0,
TLSK20,4/28/20 12:00,39.033806,-108.053996,4324658.79,755001.69,97,97,1111,0,
TLSK20,4/29/20 11:00,39.033806,-108.053996,4324658.79,755001.69,94,94,1129,0,
TLSK20,4/29/20 12:00,39.033806,-108.053996,4324658.79,755001.69,92,92,1141,0,
TLSK20,4/30/20 11:00,39.033806,-108.053996,4324658.79,755001.69,88,88,1159,0,
TLSK20,4/30/20 12:00,39.033806,-108.053996,4324658.79,755001.69,91,91,1147,0,
TLSK20,5/1/20 11:00,39.033806,-108.053996,4324658.79,755001.69,84,84,1183,0,
TLSK20,5/1/20 12:00,39.033806,-108.053996,4324658.79,755001.69,82,82,1195,0,
TLSK20,5/2/20 11:00,39.033806,-108.053996,4324658.79,755001.69,80,80,1207,0,
TLSK20,5/2/20 12:00,39.033806,-108.053996,4324658.79,755001.69,75,75,1231,0,
TLSK20,5/3/20 11:00,39.033806,-108.053996,4324658.79,755001.69,71,71,1255,0,
TLSK20,5/3/20 12:00,39.033806,-108.053996,4324658.79,755001.69,72,72,1249,0,
TLSK20,5/4/20 11:00,39.033806,-108.053996,4324658.79,755001.69,67,67,1273,0,
TLSK20,5/4/20 12:00,39.033806,-108.053996,4324658.79,755001.69,68,68,1267,0,
TLSK20,5/5/20 11:00,39.033806,-108.053996,4324658.79,755001.69,65,65,1285,0,
TLSK20,5/5/20 12:00,39.033806,-108.053996,4324658.79,755001.69,66,66,1279,0,
TLSK20,5/6/20 11:00,39.033806,-108.053996,4324658.79,755001.69,58,58,1321,0,
TLSK20,5/6/20 12:00,39.033806,-108.053996,4324658.79,755001.69,60,60,1309,0,
TLSK20,5/7/20 11:00,39.033806,-108.053996,4324658.79,755001.69,55,55,1339,0,
TLSK20,5/7/20 12:00,39.033806,-108.053996,4324658.79,755001.69,58,58,1321,0,
TLSK20,5/8/20 11:00,39.033806,-108.053996,4324658.79,755001.69,49,49,1369,0,
TLSK20,5/8/20 12:00,39.033806,-108.053996,4324658.79,755001.69,52,52,1357,0,
TLSK20,5/9/20 11:00,39.033806,-108.053996,4324658.79,755001.69,52,52,1357,0,
TLSK20,5/9/20 12:00,39.033806,-108.053996,4324658.79,755001.69,53,53,1351,0,
TLSK20,5/10/20 11:00,39.033806,-108.053996,4324658.79,755001.69,47,47,1381,0,
TLSK20,5/10/20 12:00,39.033806,-108.053996,4324658.79,755001.69,45,45,1393,0,
TLSK20,5/11/20 11:00,39.033806,-108.053996,4324658.79,755001.69,45,45,1393,0,
TLSK20,5/11/20 12:00,39.033806,-108.053996,4324658.79,755001.69,45,45,1393,0,
TLSK20,5/12/20 11:00,39.033806,-108.053996,4324658.79,755001.69,39,39,1423,0,
TLSK20,5/12/20 12:00,39.033806,-108.053996,4324658.79,755001.69,40,40,1417,0,
TLSK20,5/13/20 11:00,39.033806,-108.053996,4324658.79,755001.69,34,34,1453,0,
TLSK20,5/13/20 12:00,39.033806,-108.053996,4324658.79,755001.69,37,37,1435,0,
TLSK20,5/14/20 11:00,39.033806,-108.053996,4324658.79,755001.69,34,34,1453,0,
TLSK20,5/14/20 12:00,39.033806,-108.053996,4324658.79,755001.69,30,30,1471,0,
TLSK20,5/15/20 11:00,39.033806,-108.053996,4324658.79,755001.69,27,27,1489,0,
TLSK20,5/15/20 12:00,39.033806,-108.053996,4324658.79,755001.69,28,28,1483,0,
TLSK20,5/16/20 11:00,39.033806,-108.053996,4324658.79,755001.69,26,26,1495,0,
TLSK20,5/16/20 12:00,39.033806,-108.053996,4324658.79,755001.69,22,22,1513,0,
TLSK20,5/17/20 11:00,39.033806,-108.053996,4324658.79,755001.69,18,18,1537,0,
TLSK20,5/17/20 12:00,39.033806,-108.053996,4324658.79,755001.69,16,16,1549,0,
TLSK20,5/18/20 11:00,39.033806,-108.053996,4324658.79,755001.69,7,7,1597,0,
TLSK20,5/18/20 12:00,39.033806,-108.053996,4324658.79,755001.69,6,6,1603,0,
TLSK20,5/19/20 11:00,39.033806,-108.053996,4324658.79,755001.69,0,-2,1645,0,
TLSK20,5/19/20 12:00,39.033806,-108.053996,4324658.79,755001.69,0,-1,1639,0,
TLSK20,5/20/20 11:00,39.033806,-108.053996,4324658.79,755001.69,0,0,1633,0,
TLSK20,5/20/20 12:00,39.033806,-108.053996,4324658.79,755001.69,0,-3,1651,0,
TLSK20,5/21/20 11:00,39.033806,-108.053996,4324658.79,755001.69,0,0,1633,0,
TLSK20,5/21/20 12:00,39.033806,-108.053996,4324658.79,755001.69,1,1,1627,0,
TLSK20,5/22/20 11:00,39.033806,-108.053996,4324658.79,755001.69,0,-1,1639,0,
TLSK20,5/22/20 12:00,39.033806,-108.053996,4324658.79,755001.69,0,-1,1639,0,
TLSK20,5/23/20 11:00,39.033806,-108.053996,4324658.79,755001.69,0,0,1633,0,
TLSK20,5/23/20 12:00,39.033806,-108.053996,4324658.79,755001.69,0,-1,1639,0,
TLSK20,5/24/20 11:00,39.033806,-108.053996,4324658.79,755001.69,0,-1,1639,0,
TLSK20,5/24/20 12:00,39.033806,-108.053996,4324658.79,755001.69,0,0,1633,0,
TLSK20,5/25/20 11:00,39.033806,-108.053996,4324658.79,755001.69,0,-2,1645,0,
TLSK20,5/25/20 12:00,39.033806,-108.053996,4324658.79,755001.69,0,0,1633,0,
TLSK20,5/26/20 11:00,39.033806,-108.053996,4324658.79,755001.69,0,-1,1639,0,
TLSK20,5/26/20 12:00,39.033806,-108.053996,4324658.79,755001.69,0,-2,1645,0,
TLSK20,5/27/20 11:00,39.033806,-108.053996,4324658.79,755001.69,0,-4,1657,0,
TLSK20,5/27/20 12:00,39.033806,-108.053996,4324658.79,755001.69,0,-2,1645,0,
TLSK20,5/28/20 11:00,39.033806,-108.053996,4324658.79,755001.69,0,0,1633,0,
TLSK20,5/28/20 12:00,39.033806,-108.053996,4324658.79,755001.69,0,-2,1645,0,
TLSK20,5/29/20 11:00,39.033806,-108.053996,4324658.79,755001.69,0,-4,1657,0,
TLSK20,5/29/20 12:00,39.033806,-108.053996,4324658.79,755001.69,0,-1,1639,0,
TLSK20,5/30/20 11:00,39.033806,-108.053996,4324658.79,755001.69,0,-2,1645,0,
TLSK20,5/30/20 12:00,39.033806,-108.053996,4324658.79,755001.69,0,-1,1639,0,
